fecha,distribuidora,provincia,subestacion,tension_kv,disponible_neta,prev_disp,delta,mes,trimestre,año
2022-09-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Girona,Palol de Revardit,2.82209557,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,9,3,2022
2022-10-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,10,4,2022
2022-12-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,12,4,2022
2023-01-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,1,1,2023
2023-02-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,2,1,2023
2023-03-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,3,1,2023
2023-04-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,4,2,2023
2023-05-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,5,2,2023
2023-06-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,6,2,2023
2023-07-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,7,3,2023
2023-08-01,Endesa,Tarragona,Perafort,1.24847746,66.0,-17.0,83.0,8,3,2023
2022-09-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Lleida,Peramola,1.29393656,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,9,3,2022
2022-10-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,10,4,2022
2022-11-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,11,4,2022
2022-12-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,12,4,2022
2023-01-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,1,1,2023
2023-02-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,2,1,2023
2023-03-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,3,1,2023
2023-04-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,4,2,2023
2023-05-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,5,2,2023
2023-06-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,6,2,2023
2023-07-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,7,3,2023
2023-08-01,Endesa,Lleida,"Plans de Sió, Els",1.19041607,85.0,20.2,64.8,8,3,2023
2022-09-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Lleida,"Pobla de Segur, La",0.97372089,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Barcelona,Polinyà,2.17278213,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,9,3,2022
2022-10-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,10,4,2022
2022-11-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,11,4,2022
2022-12-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,12,4,2022
2023-01-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,1,1,2023
2023-02-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,2,1,2023
2023-03-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,3,1,2023
2023-04-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,4,2,2023
2023-05-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,5,2,2023
2023-06-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,6,2,2023
2023-07-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,7,3,2023
2023-08-01,Endesa,Lleida,"Pont de Suert, El",0.73893089,132.0,25.0,107.0,8,3,2023
2022-09-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Tarragona,Pradell de la Teixeta,0.88826899,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Barcelona,"Prat de Llobregat, El",2.12782553,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Barcelona,Premià de Dalt,2.33470904,110.0,25.0,85.0,8,3,2023
2026-05-01,Endesa,Sevilla,QUINTOS,15.0,14.66,0.0,14.66,5,2,2026
2026-05-01,Endesa,Sevilla,QUINTOS,66.0,14.66,0.0,14.66,5,2,2026
2022-04-01,Endesa,Barcelona,R.CALDES,110.0,104.3,93.7,10.599999999999994,4,2,2022
2022-04-01,Endesa,Barcelona,R.CALDES,25.0,139.4,93.9,45.5,4,2,2022
2022-04-01,Endesa,Baleares,RAFAL,15.0,96.5,86.9,9.599999999999994,4,2,2022
2025-10-01,Endesa,Málaga,RAMOS,132.0,34.0,0.0,34.0,10,4,2025
2026-03-01,Endesa,Málaga,RAMOS,132.0,33.47,6.36,27.11,3,1,2026
2025-10-01,Endesa,Málaga,RAMOS,20.0,71.9,0.0,71.9,10,4,2025
2021-10-01,Endesa,Málaga,RAMOS,66.0,85.4,80.0,5.400000000000006,10,4,2021
2022-04-01,Endesa,Málaga,RAMOS,66.0,102.9,87.2,15.700000000000003,4,2,2022
2025-10-01,Endesa,Málaga,RAMOS,66.0,157.5,0.0,157.5,10,4,2025
2025-12-01,Endesa,Málaga,RAMOS,66.0,170.06,157.5,12.560000000000002,12,4,2025
2022-04-01,Endesa,Sevilla,RASTRO,20.0,50.3,45.3,5.0,4,2,2022
2026-05-01,Endesa,Sevilla,RASTRO,20.0,14.66,0.0,14.66,5,2,2026
2022-04-01,Endesa,Sevilla,RASTRO,66.0,108.4,101.5,6.900000000000006,4,2,2022
2022-06-01,Endesa,Sevilla,RASTRO,66.0,116.7,109.7,7.0,6,2,2022
2026-05-01,Endesa,Sevilla,RASTRO,66.0,14.66,0.0,14.66,5,2,2026
2021-09-01,Endesa,Santa Cruz de Tenerife,REALEJOS,20.0,49.3,27.2,22.099999999999998,9,3,2021
2025-10-01,Endesa,Cádiz,REMCAUDA,15.0,0.0,-12.3,12.3,10,4,2025
2026-03-01,Endesa,Cádiz,REMCAUDA,15.0,12.7,0.0,12.7,3,1,2026
2026-03-01,Endesa,Cádiz,REMCAUDA,66.0,20.18,0.0,20.18,3,1,2026
2021-08-01,Endesa,Zaragoza,REN.F.MUES,45.0,16.2,0.0,16.2,8,3,2021
2022-04-01,Endesa,Zaragoza,REN.F.MUES,45.0,0.0,-5.0,5.0,4,2,2022
2025-10-01,Endesa,Tarragona,REPSOL,66.0,115.4,0.0,115.4,10,4,2025
2021-10-01,Endesa,Tarragona,REUS,11.0,23.8,16.0,7.800000000000001,10,4,2021
2022-04-01,Endesa,Tarragona,REUS,11.0,24.6,12.9,11.700000000000001,4,2,2022
2021-10-01,Endesa,Tarragona,REUS,110.0,23.8,16.0,7.800000000000001,10,4,2021
2022-04-01,Endesa,Tarragona,REUS,110.0,102.8,12.9,89.89999999999999,4,2,2022
2025-12-01,Endesa,Tarragona,REUS,110.0,73.52,0.0,73.52,12,4,2025
2026-03-01,Endesa,Tarragona,REUS,110.0,95.09,67.03,28.060000000000002,3,1,2026
2021-10-01,Endesa,Tarragona,REUS,25.0,23.8,16.0,7.800000000000001,10,4,2021
2022-04-01,Endesa,Tarragona,REUS,25.0,102.8,12.9,89.89999999999999,4,2,2022
2025-12-01,Endesa,Tarragona,REUS,25.0,73.52,0.0,73.52,12,4,2025
2026-03-01,Endesa,Tarragona,REUS,25.0,95.09,67.03,28.060000000000002,3,1,2026
2022-04-01,Endesa,Tarragona,RIBARROJA,25.0,21.3,-0.6,21.900000000000002,4,2,2022
2025-10-01,Endesa,Málaga,RINCO_V,132.0,44.5,0.0,44.5,10,4,2025
2026-03-01,Endesa,Málaga,RINCO_V,132.0,43.73,8.32,35.41,3,1,2026
2025-10-01,Endesa,Málaga,RINCO_V,20.0,44.5,0.0,44.5,10,4,2025
2026-03-01,Endesa,Málaga,RINCO_V,20.0,43.73,8.32,35.41,3,1,2026
2021-11-01,Endesa,Badajoz,RIOCAYA,20.0,25.0,20.0,5.0,11,4,2021
2022-03-01,Endesa,Badajoz,RIOCAYA,20.0,15.0,-5.0,20.0,3,1,2022
2025-12-01,Endesa,Badajoz,RIOCAYA,20.0,24.22,-2.1,26.32,12,4,2025
2026-05-01,Endesa,Badajoz,RIOCAYA,20.0,14.23,0.0,14.23,5,2,2026
2021-11-01,Endesa,Badajoz,RIOCAYA,66.0,41.6,22.2,19.400000000000002,11,4,2021
2022-01-01,Endesa,Badajoz,RIOCAYA,66.0,41.6,31.6,10.0,1,1,2022
2025-10-01,Endesa,Badajoz,RIOCAYA,66.0,7.9,0.0,7.9,10,4,2025
2025-12-01,Endesa,Badajoz,RIOCAYA,66.0,50.17,7.9,42.27,12,4,2025
2026-05-01,Endesa,Badajoz,RIOCAYA,66.0,23.8,0.0,23.8,5,2,2026
2025-10-01,Endesa,Girona,RIPOLL,132.0,66.5,0.0,66.5,10,4,2025
2026-05-01,Endesa,Girona,RIPOLL,132.0,69.49,62.59,6.8999999999999915,5,2,2026
2022-04-01,Endesa,Barcelona,ROCA,132.0,263.7,116.9,146.79999999999998,4,2,2022
2025-12-01,Endesa,Barcelona,ROCA,132.0,217.2,195.4,21.799999999999983,12,4,2025
2026-03-01,Endesa,Barcelona,ROCA,132.0,227.29,217.39,9.900000000000006,3,1,2026
2026-05-01,Endesa,Barcelona,ROCA,132.0,232.64,227.29,5.349999999999994,5,2,2026
2022-04-01,Endesa,Barcelona,ROCA,25.0,168.4,116.9,51.5,4,2,2022
2021-11-01,Endesa,Huelva,ROCIO,15.0,20.7,0.7,20.0,11,4,2021
2025-10-01,Endesa,Huelva,ROCIO,15.0,0.0,-5.0,5.0,10,4,2025
2022-01-01,Endesa,Huelva,ROCIO,66.0,54.0,34.3,19.700000000000003,1,1,2022
2022-01-01,Endesa,Huelva,ROMERALE,15.0,27.6,-0.3,27.900000000000002,1,1,2022
2022-02-01,Endesa,Huelva,ROMERALE,15.0,42.4,27.6,14.799999999999997,2,1,2022
2021-12-01,Endesa,Huelva,ROMERALE,66.0,44.6,32.5,12.100000000000001,12,4,2021
2022-03-01,Endesa,Huelva,ROMERALE,66.0,22.9,7.5,15.399999999999999,3,1,2022
2025-10-01,Endesa,Málaga,RONDA,20.0,20.2,0.0,20.2,10,4,2025
2025-10-01,Endesa,Málaga,RONDA,66.0,20.2,0.0,20.2,10,4,2025
2021-11-01,Endesa,Cádiz,ROTA,15.0,26.0,16.0,10.0,11,4,2021
2022-03-01,Endesa,Cádiz,ROTA,15.0,9.3,-7.8,17.1,3,1,2022
2025-10-01,Endesa,Cádiz,ROTA,15.0,0.0,-10.0,10.0,10,4,2025
2026-03-01,Endesa,Cádiz,ROTA,15.0,18.68,0.0,18.68,3,1,2026
2022-01-01,Endesa,Cádiz,ROTA,66.0,47.9,26.3,21.599999999999998,1,1,2022
2026-03-01,Endesa,Cádiz,ROTA,66.0,38.2,0.0,38.2,3,1,2026
2021-08-01,Endesa,Barcelona,ROURELL,110.0,182.0,163.5,18.5,8,3,2021
2021-09-01,Endesa,Barcelona,ROURELL,110.0,198.0,182.0,16.0,9,3,2021
2022-06-01,Endesa,Barcelona,ROURELL,110.0,173.4,163.3,10.099999999999994,6,2,2022
2025-10-01,Endesa,Barcelona,ROURELL,110.0,190.3,173.4,16.900000000000006,10,4,2025
2025-12-01,Endesa,Barcelona,ROURELL,110.0,196.23,190.3,5.929999999999978,12,4,2025
2026-03-01,Endesa,Barcelona,ROURELL,110.0,210.32,199.72,10.599999999999994,3,1,2026
2022-04-01,Endesa,Barcelona,RUBI,25.0,121.2,109.2,12.0,4,2,2022
2025-10-01,Endesa,Barcelona,RUBI,66.0,8.9,0.0,8.9,10,4,2025
2025-12-01,Endesa,Barcelona,RUBI,66.0,42.98,8.9,34.08,12,4,2025
2022-09-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,9,3,2022
2022-10-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,10,4,2022
2022-11-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,11,4,2022
2022-12-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,12,4,2022
2023-01-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,1,1,2023
2023-02-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,2,1,2023
2023-03-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,3,1,2023
2023-04-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,4,2,2023
2023-05-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,5,2,2023
2023-06-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,6,2,2023
2023-07-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,7,3,2023
2023-08-01,Endesa,Tarragona,Reus,1.10649463,110.0,11.0,99.0,8,3,2023
2022-09-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,9,3,2022
2022-10-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,10,4,2022
2022-11-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,11,4,2022
2022-12-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,12,4,2022
2023-01-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,1,1,2023
2023-02-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,2,1,2023
2023-03-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,3,1,2023
2023-04-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,4,2,2023
2023-05-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,5,2,2023
2023-06-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,6,2,2023
2023-07-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,7,3,2023
2023-08-01,Endesa,Girona,Ripoll,2.20290158,132.0,25.0,107.0,8,3,2023
2022-09-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,9,3,2022
2022-10-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,10,4,2022
2022-11-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,11,4,2022
2022-12-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,12,4,2022
2023-01-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,1,1,2023
2023-02-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,2,1,2023
2023-03-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,3,1,2023
2023-04-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,4,2,2023
2023-05-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,5,2,2023
2023-06-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,6,2,2023
2023-07-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,25.0,107.0,7,3,2023
2023-08-01,Endesa,Barcelona,"Roca del Vallès, La",2.32009053,132.0,20.6,111.4,8,3,2023
2022-09-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,9,3,2022
2022-10-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,10,4,2022
2022-11-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,11,4,2022
2022-12-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,12,4,2022
2023-01-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,1,1,2023
2023-02-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,2,1,2023
2023-03-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,3,1,2023
2023-04-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,4,2,2023
2023-05-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,5,2,2023
2023-06-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,6,2,2023
2023-07-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,7,3,2023
2023-08-01,Endesa,Barcelona,Rubí,2.00992574,66.0,25.0,41.0,8,3,2023
2022-09-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Barcelona,Rubí,2.02329955,110.0,25.0,85.0,8,3,2023
2021-09-01,Endesa,Barcelona,S.ANDREU,11.0,135.9,130.2,5.700000000000017,9,3,2021
2022-04-01,Endesa,Barcelona,S.ANDREU,11.0,150.9,135.8,15.099999999999994,4,2,2022
2021-09-01,Endesa,Barcelona,S.ANDREU,110.0,142.9,130.2,12.700000000000017,9,3,2021
2022-04-01,Endesa,Barcelona,S.ANDREU,110.0,201.4,154.1,47.30000000000001,4,2,2022
2025-10-01,Endesa,Barcelona,S.ANDREU,110.0,319.5,204.3,115.19999999999999,10,4,2025
2026-05-01,Endesa,Barcelona,S.ANDREU,110.0,347.68,296.17,51.50999999999999,5,2,2026
2022-04-01,Endesa,Barcelona,S.ANDREU,25.0,90.6,81.6,9.0,4,2,2022
2022-04-01,Endesa,Barcelona,S.BOI,110.0,212.3,195.9,16.400000000000006,4,2,2022
2025-10-01,Endesa,Barcelona,S.BOI,110.0,415.9,205.4,210.49999999999997,10,4,2025
2022-04-01,Endesa,Barcelona,S.BOI,25.0,116.1,104.6,11.5,4,2,2022
2022-04-01,Endesa,Barcelona,S.CECILIA,132.0,88.6,78.7,9.899999999999991,4,2,2022
2026-05-01,Endesa,Barcelona,S.CECILIA,132.0,68.56,61.92,6.640000000000001,5,2,2026
2022-04-01,Endesa,Barcelona,S.CECILIA,25.0,46.2,40.6,5.600000000000001,4,2,2022
2026-05-01,Endesa,Barcelona,S.CECILIA,25.0,14.13,7.4,6.73,5,2,2026
2026-03-01,Endesa,Barcelona,S.CELONI,110.0,77.56,68.45,9.11,3,1,2026
2022-04-01,Endesa,Barcelona,S.CELONI,25.0,63.6,57.3,6.300000000000004,4,2,2022
2026-05-01,Endesa,Barcelona,S.CELONI,25.0,76.06,50.75,25.310000000000002,5,2,2026
2022-04-01,Endesa,Barcelona,S.COLOMA,132.0,176.9,76.1,100.80000000000001,4,2,2022
2025-10-01,Endesa,Barcelona,S.COLOMA,132.0,187.6,164.4,23.19999999999999,10,4,2025
